0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y
25.452902,-7.317101,28.001608,-6.807937,27.491867,-6.807937,27.746738,-6.044190,26.727255,-7.571683,27.491867,-3.752951,25.962643,50.218455,27.236996,40.035171
22.904196,-6.298772,24.943161,-7.317101,25.452902,-5.789608,24.688290,-7.571683,24.688290,-5.789608,25.198031,-4.262116,22.649325,44.108485,24.688290,35.707275
20.610360,-6.807937,21.884713,-6.807937,23.413937,-7.062519,22.139584,-7.317101,22.649325,-7.317101,22.139584,-5.789608,20.355489,38.253096,22.139584,28.578976
18.061654,-6.807937,19.590878,-6.553355,19.081136,-6.807937,20.610360,-7.317101,18.571395,-6.298772,19.845748,-4.771280,17.806783,32.652290,19.081136,22.214424
16.022689,-6.807937,16.532430,-6.807937,17.806783,-6.553355,16.532430,-6.807937,17.042171,-6.553355,17.042171,-5.789608,15.512947,27.306066,17.806783,16.104453
12.454500,-8.080847,14.748336,-6.807937,14.748336,-7.062519,14.748336,-7.062519,14.493465,-8.080847,15.003206,-5.789608,12.199629,21.705259,14.238594,12.794886
10.160664,-6.807937,11.180147,-7.317101,11.689888,-6.807937,12.454500,-7.317101,11.180147,-7.826265,12.199629,-6.553355,10.670405,16.104453,12.454500,6.939497
6.847346,-8.080847,10.160664,-7.062519,9.141182,-7.062519,8.886311,-7.062519,8.886311,-7.062519,9.141182,-6.044190,6.592475,10.503647,8.376570,4.393676
5.318122,-7.317101,6.337605,-8.080847,7.102217,-6.553355,7.357087,-6.553355,6.082734,-7.062519,6.847346,-6.553355,5.318122,4.393676,6.847346,2.357019
2.004804,-8.590011,4.043769,-7.571683,3.788898,-8.080847,4.808381,-8.080847,3.279157,-7.317101,4.808381,-6.807937,2.259675,-0.188802,3.788898,-2.734623
-1.563385,-7.062519,1.240192,-8.335429,1.240192,-7.571683,1.240192,-7.317101,0.985322,-8.335429,0.730451,-8.080847,-1.053643,-4.771280,0.985322,-3.498369
-2.582867,-7.317101,-2.582867,-8.080847,-0.034161,-7.317101,-0.798773,-7.062519,-2.073126,-7.317101,-0.289032,-7.062519,-2.582867,-8.335429,-0.798773,-5.535026
-5.896185,-8.080847,-3.857220,-7.826265,-3.602350,-7.826265,-3.602350,-8.844594,-4.621832,-7.317101,-3.602350,-9.099176,-6.151056,-12.917907,-4.876703,-8.844594
-7.935150,-7.062519,-6.660797,-7.826265,-6.660797,-7.062519,-6.660797,-7.062519,-7.170539,-8.590011,-6.405927,-6.807937,-7.680280,-17.245803,-6.405927,-10.372086
-10.993598,-8.590011,-9.719245,-7.317101,-8.699762,-7.826265,-8.444892,-7.826265,-8.954633,-7.826265,-7.935150,-9.099176,-10.993598,-23.101192,-9.209504,-14.445400
-13.287434,-7.317101,-12.013081,-8.590011,-11.503339,-7.571683,-11.503339,-8.590011,-12.522822,-8.590011,-11.758210,-8.590011,-13.542304,-26.156177,-12.013081,-14.190818
-16.600752,-8.844594,-14.306916,-7.571683,-13.797175,-7.826265,-14.306916,-7.826265,-15.071528,-7.317101,-14.306916,-8.844594,-16.345881,-33.029894,-14.561787,-18.773296
-19.149458,-7.571683,-16.855623,-8.844594,-17.365364,-7.826265,-16.091011,-8.080847,-17.620234,-8.844594,-16.855623,-8.335429,-19.404329,-38.885282,-17.110493,-23.610356
-20.678682,-8.335429,-20.168941,-8.080847,-18.894588,-8.335429,-19.659199,-8.844594,-20.423811,-7.062519,-19.914070,-9.353758,-21.188423,-43.976924,-20.168941,-25.392430
-25.011483,-8.590011,-21.443294,-8.590011,-22.972518,-7.826265,-21.953035,-8.335429,-22.972518,-8.080847,-21.953035,-9.608340,-24.501741,-51.868970,-23.227388,-34.302804
-26.030965,-7.826265,-25.776095,-8.080847,-23.737130,-9.099176,-24.756612,-9.099176,-26.285836,-9.862922,-24.246871,-10.626668,-26.285836,-54.669373,-24.246871,-36.848625
-29.089413,-8.844594,-27.560189,-7.826265,-27.815060,-8.844594,-27.815060,-8.335429,-27.815060,-8.590011,-28.324801,-11.135832,-29.344283,-64.088911,-28.324801,-46.522745
-32.402731,-8.080847,-30.363766,-10.372086,-30.108895,-8.844594,-29.344283,-8.844594,-30.618637,-10.626668,-29.599154,-10.117504,-32.402731,-66.380150,-30.108895,-48.559402
-33.422213,-9.099176,-32.912472,-8.335429,-32.402731,-8.590011,-33.422213,-9.353758,-33.422213,-7.826265,-33.167343,-12.663325,-34.951437,-74.272195,-32.912472,-57.724358
-37.500144,-8.335429,-35.206308,-9.353758,-35.206308,-9.099176,-34.951437,-8.844594,-36.225790,-10.626668,-34.696567,-11.135832,-37.500144,-78.090927,-35.716049,-60.270179
-39.539109,-8.844594,-38.519626,-8.844594,-38.774497,-9.099176,-37.755014,-10.117504,-39.284238,-8.335429,-38.519626,-13.172489,-39.539109,-85.473808,-38.519626,-68.416807
-43.107297,-9.099176,-40.558591,-9.862922,-40.813462,-9.862922,-40.558591,-8.335429,-40.558591,-10.881250,-40.813462,-10.881250,-43.107297,-89.801704,-40.558591,-72.744702
-44.891392,-8.844594,-44.126780,-9.353758,-42.597556,-8.335429,-42.597556,-9.862922,-44.891392,-8.844594,-42.852427,-12.663325,-44.636521,-96.166256,-43.617039,-80.636748
-48.714451,-10.881250,-45.910874,-8.590011,-46.420616,-9.099176,-46.165745,-8.844594,-46.420616,-10.117504,-46.675486,-12.154161,-48.204710,-103.039973,-46.930357,-86.746718
-50.498546,-8.080847,-48.714451,-10.626668,-47.949839,-9.099176,-48.459581,-10.372086,-49.224193,-9.353758,-48.714451,-12.663325,-50.753416,-107.113287,-47.949839,-90.310868
-52.792381,-10.881250,-51.772899,-8.844594,-51.008287,-10.372086,-50.753416,-10.117504,-51.772899,-10.626668,-51.518028,-14.954564,-52.792381,-116.278243,-51.772899,-98.202913
-56.615441,-8.590011,-53.811864,-10.881250,-54.066734,-9.353758,-53.811864,-10.372086,-54.831346,-10.372086,-54.576476,-12.917907,-55.850829,-119.587810,-53.556993,-102.276227
-58.144665,-10.117504,-56.870311,-9.099176,-56.360570,-9.353758,-56.360570,-10.626668,-57.380053,-9.862922,-55.850829,-18.518714,-58.909276,-127.479855,-56.870311,-108.640780
-61.203112,-8.844594,-59.164147,-10.372086,-59.164147,-10.372086,-59.419018,-10.881250,-59.164147,-12.663325,-58.909276,-14.190818,-60.948241,-131.298587,-58.909276,-113.223257
-63.751818,-10.372086,-62.222595,-9.353758,-61.203112,-9.353758,-60.948241,-11.899579,-62.222595,-11.135832,-62.222595,-19.791624,-62.987207,-138.681468,-62.222595,-120.860721
-67.065137,-9.353758,-63.751818,-10.626668,-64.516430,-10.881250,-65.026172,-11.899579,-64.771301,-12.154161,-64.516430,-17.245803,-67.065137,-143.518528,-65.026172,-124.170288
-69.104102,-9.862922,-67.320007,-10.881250,-66.300525,-10.372086,-67.065137,-11.390415,-67.829748,-11.390415,-67.320007,-20.809953,-68.849231,-150.137663,-66.555395,-131.553169
-71.652808,-11.899579,-69.868714,-10.117504,-69.613843,-11.899579,-68.849231,-10.881250,-70.378455,-14.190818,-69.104102,-18.773296,-71.397937,-155.993051,-70.633325,-137.917722
-74.456385,-9.608340,-72.162549,-10.881250,-71.907679,-10.626668,-72.162549,-11.899579,-73.182032,-11.644997,-72.417420,-22.592027,-74.201514,-161.593858,-72.162549,-141.991036
-75.985609,-12.154161,-75.985609,-10.881250,-74.711255,-11.135832,-74.456385,-11.135832,-75.730738,-14.190818,-74.711255,-22.846609,-75.730738,-169.740485,-75.730738,-149.119335
-80.063539,-10.117504,-77.514832,-11.644997,-77.514832,-12.408743,-77.259962,-12.663325,-78.279444,-11.899579,-77.514832,-27.429087,-80.063539,-173.813799,-76.750221,-153.447230
-81.847633,-11.899579,-80.828151,-11.899579,-80.318409,-11.899579,-79.808668,-11.135832,-80.318409,-15.718310,-80.828151,-31.502401,-82.102504,-180.942098,-81.083021,-160.575529
-85.160951,-10.881250,-82.357374,-11.899579,-82.357374,-13.427071,-82.102504,-11.899579,-83.631728,-15.209146,-82.867116,-30.738655,-84.651210,-186.542904,-82.867116,-163.630515
-86.945046,-13.681654,-85.415822,-12.408743,-84.906081,-12.663325,-85.160951,-14.699982,-86.435304,-15.972893,-85.925563,-41.685685,-87.454787,-192.143711,-85.670693,-171.267978
-90.003493,-12.917907,-87.709658,-11.390415,-88.474269,-14.190818,-88.219399,-11.899579,-88.729140,-16.991221,-88.219399,-38.885282,-90.768105,-198.253681,-88.219399,-175.341292
-92.552200,-13.936236,-90.768105,-13.427071,-89.748623,-13.936236,-90.513235,-18.009549,-90.768105,-15.972893,-90.513235,-53.651044,-92.552200,-203.854488,-90.513235,-181.960426
-95.355776,-13.681654,-94.081423,-11.899579,-93.571682,-13.936236,-93.571682,-12.154161,-94.846035,-17.754967,-93.826553,-50.086895,-95.100906,-209.455294,-93.571682,-186.288322
-98.159353,-13.681654,-95.610647,-15.209146,-95.610647,-12.917907,-95.355776,-19.027878,-96.375259,-19.791624,-95.865518,-64.343493,-98.669095,-215.310682,-95.865518,-192.398293
-99.943448,-14.699982,-99.433707,-12.408743,-98.669095,-15.463728,-98.669095,-12.408743,-99.688577,-19.791624,-98.414224,-65.870986,-100.198318,-222.438981,-98.669095,-199.272010
-103.256766,-14.445400,-100.962930,-16.482057,-100.962930,-16.736639,-101.217801,-18.518714,-101.982413,-19.282460,-101.472672,-77.072598,-103.766507,-227.785206,-100.962930,-203.345323
-105.805472,-14.954564,-103.766507,-14.445400,-103.766507,-15.463728,-104.021378,-15.463728,-104.276249,-22.082863,-104.276249,-80.636748,-106.060343,-234.913505,-104.785990,-210.219040
-108.354179,-15.209146,-107.334696,-18.009549,-106.060343,-19.791624,-107.079825,-17.754967,-107.334696,-26.410759,-106.570084,-90.310868,-108.354179,-239.495983,-106.315214,-214.546936
-111.157756,-16.482057,-109.628532,-16.227475,-108.863920,-15.718310,-108.354179,-15.718310,-109.628532,-25.137848,-108.863920,-98.457495,-110.902885,-246.624282,-109.373661,-221.166071
-113.961332,-18.773296,-111.667497,-17.500385,-112.432109,-23.355774,-111.667497,-18.009549,-112.686979,-33.284476,-111.922367,-105.840376,-113.961332,-252.225088,-112.432109,-225.239385
-116.000297,-18.264131,-114.471074,-17.500385,-113.196721,-18.009549,-113.961332,-21.573699,-114.471074,-29.211162,-114.471074,-114.241586,-116.510039,-257.825894,-114.216203,-232.113102
-118.549004,-21.064535,-117.784392,-19.537042,-117.529521,-24.119520,-117.019780,-22.337445,-118.039263,-39.139864,-117.019780,-120.860721,-118.294133,-263.681283,-116.764909,-236.186415
-121.862322,-18.518714,-119.058745,-22.337445,-119.823357,-18.773296,-120.333098,-28.447416,-120.078228,-30.993237,-120.078228,-129.007348,-122.372063,-270.300418,-120.333098,-241.532639
-123.646416,-25.901595,-122.372063,-20.809953,-122.117193,-28.192834,-121.862322,-25.137848,-122.626934,-49.068566,-121.607451,-135.881065,-124.156158,-274.628313,-122.626934,-247.133446
-127.214605,-22.846609,-124.920770,-27.174505,-124.411028,-22.846609,-124.920770,-37.612372,-125.685381,-43.722342,-125.175640,-145.300603,-126.959735,-281.756612,-124.156158,-253.497999
-129.508441,-25.901595,-127.724346,-23.610356,-127.724346,-30.229491,-127.469476,-29.974908,-128.488958,-54.923955,-127.469476,-150.901409,-129.253570,-288.375747,-128.488958,-259.353387
-131.802277,-24.119520,-130.018182,-32.266147,-130.018182,-29.720326,-130.018182,-44.740671,-130.527923,-56.960612,-130.018182,-160.066365,-132.312018,-293.212807,-129.763311,-263.681283
-134.350983,-33.284476,-133.076630,-30.229491,-132.566888,-38.376118,-131.802277,-41.685685,-133.331500,-71.217210,-133.076630,-166.940082,-134.605853,-300.595688,-132.821759,-271.064164
-137.664301,-34.048222,-135.370465,-37.612372,-136.135077,-42.704014,-134.860724,-56.196865,-136.899689,-80.127584,-134.860724,-173.559217,-136.899689,-306.196495,-135.625336,-274.119149
-140.213007,-38.885282,-137.409430,-34.811968,-137.154560,-50.341477,-138.428913,-58.488104,-138.174042,-85.982972,-138.174042,-182.469591,-139.958137,-311.797301,-138.174042,-281.502030
-142.251972,-44.995253,-141.487360,-48.559402,-140.977619,-62.052254,-139.703266,-69.689717,-141.232490,-100.748734,-140.213007,-189.343308,-142.506843,-317.398107,-140.722749,-285.320762
-146.075032,-50.341477,-143.271455,-50.850641,-143.016584,-67.907642,-143.526325,-79.873001,-144.036067,-104.567466,-143.526325,-196.726189,-145.565291,-323.762660,-143.781196,-292.449061
-147.094514,-61.797672,-146.075032,-62.052254,-145.820161,-77.836345,-146.075032,-86.237554,-145.565291,-117.041989,-146.075032,-201.054084,-147.349385,-329.108884,-146.329902,-295.758628
-150.917574,-66.125568,-148.878609,-68.416807,-147.859126,-82.673405,-148.113997,-97.184585,-148.878609,-122.133631,-148.623738,-209.455294,-150.917574,-335.218855,-148.113997,-302.123181
-153.211409,-80.382166,-150.917574,-79.363837,-151.172444,-95.911674,-151.682186,-104.058302,-151.937056,-134.098990,-151.937056,-215.565265,-152.446798,-340.565079,-151.937056,-307.978569
-155.760116,-83.691733,-154.485763,-87.001300,-153.976021,-100.748734,-153.211409,-114.241586,-154.995504,-139.699797,-153.211409,-223.202728,-156.269857,-346.929632,-153.721151,-312.815630
-158.053951,-95.147928,-156.014986,-94.638764,-156.014986,-113.223257,-156.269857,-121.369885,-156.269857,-149.373917,-156.269857,-229.821863,-157.799081,-354.057931,-156.779598,-320.453093
-161.367270,-100.494152,-159.328305,-104.822048,-159.838046,-121.369885,-158.563693,-131.044005,-160.347787,-157.520544,-159.073434,-236.186415,-161.112399,-359.149573,-159.838046,-323.253496
-163.661105,-112.204929,-161.367270,-112.968675,-161.112399,-130.280259,-161.877011,-139.445215,-161.877011,-165.921754,-161.622140,-243.823878,-163.915976,-365.514126,-161.622140,-330.890959
-165.700070,-118.314900,-165.954941,-122.133631,-164.680588,-138.681468,-163.915976,-147.591842,-165.190329,-175.341292,-164.425717,-249.679267,-165.445200,-370.605768,-164.425717,-333.691362
-169.268259,-129.007348,-166.974423,-129.516512,-165.700070,-146.828096,-166.719553,-157.775126,-167.739035,-181.960426,-166.209812,-257.062148,-169.268259,-376.970321,-166.974423,-341.074243
-171.052353,-135.117319,-169.778000,-139.190632,-169.778000,-155.483887,-170.032871,-164.903425,-170.287742,-191.889129,-170.287742,-263.426701,-171.307224,-381.807381,-169.778000,-345.147557
-174.365672,-146.828096,-172.836448,-146.828096,-171.816965,-162.612186,-171.307224,-173.813799,-172.581577,-197.744517,-172.071836,-268.772925,-174.875413,-388.935680,-171.816965,-351.512110
-177.424119,-153.447230,-174.620542,-157.520544,-174.620542,-172.540888,-174.875413,-182.215009,-175.640025,-206.145727,-174.875413,-276.410388,-176.149766,-393.772740,-174.620542,-356.094588
-179.208214,-163.375933,-177.424119,-163.885097,-177.678990,-179.414605,-177.169249,-190.616218,-178.443602,-213.528608,-177.678990,-282.011195,-179.972826,-400.646456,-177.678990,-362.204558
-180.992308,-171.013396,-179.972826,-173.304635,-179.717955,-189.343308,-179.717955,-197.999099,-179.463084,-221.929817,-179.208214,-288.375747,-181.756920,-405.738099,-180.482567,-368.059947
-184.815367,-180.942098,-183.031273,-182.215009,-182.266661,-196.217024,-182.776402,-205.891144,-183.541014,-229.567280,-183.031273,-293.976554,-184.305626,-412.357233,-182.521532,-372.387843
-187.364074,-189.088725,-184.815367,-190.616218,-184.815367,-205.381980,-184.560497,-214.037772,-185.579979,-236.950162,-184.560497,-300.595688,-187.364074,-418.721786,-186.089721,-379.261559
-189.657909,-197.744517,-188.383556,-199.272010,-187.364074,-213.783190,-188.128686,-222.438981,-188.383556,-245.351371,-187.618944,-307.723987,-189.403039,-423.813428,-187.364074,-382.571127
-191.951745,-205.381980,-189.912780,-207.927801,-189.912780,-221.675235,-190.422521,-229.312698,-190.677392,-251.206760,-189.657909,-313.070212,-192.206616,-430.687145,-190.932263,-389.954008
-195.265063,-214.037772,-193.226098,-216.838175,-193.480969,-229.312698,-192.971228,-237.968490,-193.735840,-260.117133,-192.971228,-318.671018,-195.265063,-435.778787,-193.735840,-393.008993
-197.304028,-223.711892,-196.029675,-223.202728,-195.010193,-236.950162,-195.265063,-245.351371,-196.539416,-266.227104,-195.774805,-324.780989,-197.558899,-442.397922,-196.284546,-399.882710
-199.852735,-229.312698,-198.578381,-232.367684,-198.323511,-244.333043,-197.558899,-253.243416,-198.323511,-272.846239,-197.813770,-330.127213,-199.597864,-447.489564,-197.813770,-404.465188
-203.420923,-238.986818,-201.127088,-238.477654,-200.872217,-252.225088,-200.362476,-260.371715,-201.891700,-280.229120,-201.381958,-337.255512,-203.166053,-453.854117,-201.127088,-410.829741
-204.950147,-245.351371,-203.166053,-248.915521,-202.911182,-260.371715,-203.166053,-268.263761,-203.675794,-287.357419,-202.656312,-342.092572,-205.714759,-458.945759,-203.420923,-414.648472
-208.263465,-255.025491,-206.479371,-253.752581,-205.714759,-267.754597,-205.969630,-275.137478,-206.734242,-294.485718,-205.969630,-348.966289,-208.263465,-465.310312,-205.969630,-421.776771
-210.557301,-261.135462,-208.773207,-264.445029,-208.773207,-274.882896,-208.008595,-282.265777,-209.792689,-300.341106,-208.773207,-353.803349,-210.812172,-472.184029,-209.282948,-427.632160
-213.106007,-270.555000,-211.067042,-269.282089,-211.576784,-283.284105,-210.812172,-289.394076,-211.831654,-308.233152,-210.812172,-360.167901,-213.615749,-477.784835,-211.321913,-431.705474
-215.909584,-276.410388,-213.615749,-278.701627,-212.851137,-289.394076,-213.615749,-296.267793,-214.125490,-314.343122,-214.125490,-366.787036,-215.909584,-484.149388,-213.870619,-438.833773
-218.203420,-284.811598,-216.419326,-284.811598,-216.929067,-296.776957,-216.419326,-303.905256,-216.674196,-321.216839,-216.164455,-371.878678,-218.713161,-489.750194,-216.929067,-443.416250
-221.006997,-291.430732,-218.458291,-293.721971,-218.713161,-303.141509,-218.968032,-310.269808,-219.987514,-327.835974,-218.968032,-379.006977,-221.006997,-496.878493,-219.222902,-449.271639
-223.555703,-299.322778,-222.536221,-299.831942,-222.026479,-310.269808,-220.497256,-317.652690,-221.516738,-334.964273,-221.006997,-383.589455,-223.810574,-501.715553,-221.261868,-453.599535
-227.123892,-307.214823,-224.065444,-306.960241,-223.555703,-317.652690,-224.575186,-324.526406,-225.339798,-340.819661,-225.084927,-390.208590,-226.104409,-508.080106,-225.084927,-459.964087
-228.143375,-312.051883,-227.123892,-314.852286,-226.869021,-324.780989,-226.614151,-330.636377,-227.123892,-347.184214,-226.614151,-394.281904,-229.162857,-513.680912,-226.614151,-464.801147
-231.966434,-321.980585,-229.927469,-320.453093,-229.162857,-331.145541,-229.162857,-338.783004,-230.182340,-354.057931,-229.417728,-402.428531,-231.201822,-519.790883,-230.182340,-470.656536
-234.005399,-326.563063,-231.966434,-329.108884,-232.476175,-338.273840,-232.221305,-343.874647,-232.731046,-360.167901,-232.476175,-405.738099,-233.750528,-525.900853,-231.711563,-476.257342
-237.063847,-335.728019,-235.534623,-334.455109,-234.770011,-344.892975,-234.515140,-351.257528,-236.044364,-367.041618,-234.770011,-413.120980,-236.554105,-532.010824,-235.279752,-482.367313
-238.593070,-341.074243,-237.063847,-342.092572,-237.063847,-352.021274,-236.808976,-357.112916,-238.083329,-372.387843,-237.828458,-417.194293,-239.357682,-539.648287,-236.808976,-488.986448
-242.416130,-349.984617,-240.377165,-348.966289,-240.632035,-358.640409,-239.357682,-364.241215,-240.632035,-380.279888,-240.122294,-424.322592,-242.416130,-544.994511,-240.632035,-493.823508
-244.200224,-355.076259,-242.416130,-356.858334,-241.906389,-364.750379,-242.925871,-370.605768,-242.671000,-385.116948,-242.416130,-429.668817,-244.200224,-552.122810,-242.671000,-500.188060
-247.003801,-363.732051,-246.239189,-362.459140,-244.455095,-371.369514,-244.455095,-376.970321,-245.729448,-393.263575,-244.455095,-435.015041,-247.258672,-557.214452,-245.219707,-505.534285
-250.317119,-368.569111,-247.258672,-370.096604,-247.258672,-378.752395,-247.768413,-384.098620,-248.787896,-397.846053,-248.278154,-442.397922,-249.297637,-564.342751,-248.533025,-510.880509
-252.610955,-375.951992,-251.081731,-375.951992,-250.826861,-384.862366,-250.317119,-389.699426,-250.571990,-405.228934,-250.062249,-446.216654,-252.610955,-568.925229,-250.571990,-516.226733
-254.904791,-382.316545,-252.865826,-381.552798,-252.356084,-391.226919,-252.610955,-397.082307,-254.140179,-410.829741,-252.865826,-453.090371,-254.649920,-575.289782,-253.375567,-522.082122
-256.943756,-388.935680,-256.179144,-389.444844,-255.924273,-398.100635,-255.159661,-401.919367,-256.434014,-416.939711,-255.669403,-457.163684,-257.963238,-582.163499,-256.179144,-527.682928
-260.511944,-396.318561,-258.218109,-394.791068,-257.963238,-404.465188,-257.963238,-409.811412,-259.492462,-423.049682,-258.218109,-464.291983,-260.257074,-587.509723,-258.727850,-533.538316
-262.296039,-401.919367,-261.276556,-402.683113,-261.276556,-410.575159,-261.021686,-414.648472,-261.021686,-429.414235,-260.511944,-468.110715,-262.550910,-594.383440,-260.257074,-540.412033
-266.373969,-409.302248,-263.315521,-407.265591,-262.550910,-416.175965,-263.060651,-422.285936,-264.844745,-435.015041,-263.060651,-475.239014,-265.099616,-599.984246,-264.080133,-545.249093
-267.393451,-414.903054,-266.373969,-416.175965,-265.864228,-423.813428,-266.119098,-427.377578,-266.628840,-440.615847,-266.373969,-479.566910,-268.412934,-608.385456,-265.354486,-552.631974
-270.451899,-423.049682,-269.177546,-421.267607,-267.903193,-429.668817,-267.903193,-434.505877,-269.687287,-447.998728,-268.412934,-486.186044,-270.451899,-612.458770,-269.177546,-556.959870
-272.745735,-428.395906,-271.471382,-428.395906,-271.216511,-436.033369,-271.726252,-440.106683,-272.235993,-452.835788,-271.981123,-492.296015,-273.510347,-621.369143,-271.471382,-563.833587
-275.804182,-435.015041,-273.765217,-434.505877,-274.020088,-441.634176,-273.765217,-446.471236,-274.529829,-460.982416,-273.510347,-496.878493,-276.059053,-624.678711,-274.529829,-568.161483
-278.352889,-440.870429,-277.333406,-441.634176,-276.568794,-449.271639,-277.078535,-452.835788,-276.823665,-465.310312,-276.568794,-503.752210,-278.862630,-632.570756,-276.059053,-574.526036
-281.411336,-447.234982,-280.646724,-447.489564,-278.862630,-453.854117,-278.862630,-458.945759,-279.882112,-472.438611,-278.862630,-508.589270,-281.156465,-637.153234,-279.882112,-579.617678
-283.960042,-453.344953,-281.666207,-452.835788,-282.175948,-460.982416,-282.175948,-465.819476,-282.685689,-477.021089,-282.940560,-514.444658,-284.214913,-644.790697,-281.156465,-585.982231
-286.253878,-459.964087,-285.489266,-460.218670,-284.469784,-466.583222,-284.214913,-471.165700,-284.214913,-484.403970,-283.960042,-518.772554,-286.508749,-649.118593,-284.979525,-590.819291
-288.802584,-466.074058,-286.508749,-464.801147,-286.763619,-473.202357,-286.763619,-477.784835,-288.292843,-489.241030,-287.273361,-525.900853,-288.292843,-656.501474,-286.763619,-597.947590
-291.861032,-472.947775,-289.822067,-472.438611,-289.567196,-479.312328,-289.567196,-483.385641,-290.331808,-495.605582,-290.076938,-529.210421,-292.370773,-662.866027,-289.567196,-604.566724
-294.154868,-479.057745,-291.861032,-478.548581,-292.370773,-485.676880,-292.370773,-490.259358,-293.135385,-501.206389,-291.861032,-536.084138,-294.409738,-668.975997,-291.861032,-608.894620
-297.213315,-485.676880,-295.938962,-484.913134,-295.429221,-491.786851,-295.429221,-496.369329,-295.429221,-507.825524,-295.174350,-541.430362,-297.213315,-676.868043,-295.429221,-616.022919
-300.526633,-491.786851,-297.213315,-490.513940,-297.213315,-497.642239,-297.468186,-501.715553,-299.252280,-513.426330,-297.213315,-547.285750,-299.762021,-681.450521,-297.723056,-619.841651
-302.055857,-497.896821,-300.526633,-497.896821,-300.781504,-503.497628,-300.781504,-508.334688,-300.526633,-519.281718,-300.781504,-553.141139,-302.820469,-689.342566,-300.781504,-627.224532
-305.114305,-503.497628,-303.330210,-502.733881,-302.310728,-509.607598,-302.055857,-513.935494,-303.839952,-525.900853,-302.310728,-558.232781,-305.114305,-693.925044,-303.585081,-630.788681
-307.663011,-510.116763,-305.878917,-509.607598,-306.388658,-514.953823,-306.133787,-519.790883,-306.643528,-530.228749,-306.388658,-565.361080,-307.917882,-701.562507,-305.878917,-638.426145
-310.466588,-514.444658,-308.427623,-515.208405,-307.663011,-520.554629,-308.172752,-524.627943,-308.937364,-537.357048,-308.172752,-568.670647,-309.701976,-706.654149,-308.427623,-643.263205
-312.250682,-522.336704,-311.486070,-520.300047,-310.976329,-527.682928,-310.466588,-531.756242,-311.486070,-541.939526,-310.721459,-575.544364,-313.270165,-713.782448,-311.486070,-650.136922
-311.231200,-522.082122,-312.760424,-526.919182,-312.760424,-533.538316,-313.270165,-536.593302,-312.250682,-548.813243,-313.270165,-579.363096,-310.211717,-713.527866,-313.015294,-654.719399
-307.408140,-515.972151,-309.701976,-523.100450,-310.466588,-531.247077,-309.956847,-535.829555,-308.427623,-541.430362,-309.956847,-579.108514,-307.917882,-706.654149,-309.447105,-652.428160
-304.859434,-507.825524,-307.408140,-516.481315,-306.133787,-523.355032,-306.898399,-527.937510,-305.369175,-536.084138,-306.643528,-570.452722,-304.094822,-699.780432,-306.133787,-645.809026
-301.291245,-502.224717,-303.585081,-509.098434,-304.094822,-517.245062,-303.585081,-521.572957,-302.820469,-528.192092,-304.094822,-565.361080,-302.055857,-691.633805,-303.839952,-638.426145
-299.252280,-493.823508,-300.526633,-502.988464,-300.526633,-509.862180,-301.036375,-514.699241,-299.762021,-522.082122,-300.526633,-557.978199,-298.232798,-685.014670,-300.016892,-632.061592
-295.429221,-486.949791,-297.213315,-495.096418,-297.977927,-503.752210,-296.958445,-507.316359,-296.448703,-515.462987,-297.213315,-552.377392,-294.664609,-677.377207,-297.213315,-625.442457
-292.370773,-480.585238,-294.664609,-488.731866,-294.154868,-495.605582,-294.919479,-501.460971,-293.899997,-509.353016,-295.429221,-547.031168,-292.370773,-670.248908,-294.409738,-618.314158
-289.057455,-471.420282,-290.586679,-481.094402,-291.606161,-490.259358,-291.351291,-494.078090,-290.841549,-502.479299,-290.841549,-539.393705,-289.312326,-662.356863,-291.096420,-611.185859
-286.253878,-466.328640,-288.802584,-473.456939,-288.292843,-481.858149,-289.057455,-487.458955,-287.273361,-495.096418,-288.802584,-534.302063,-286.253878,-655.483146,-288.292843,-605.075889
-283.450301,-457.163684,-284.979525,-466.583222,-285.234396,-476.511924,-284.724654,-480.330656,-285.744137,-488.731866,-285.489266,-526.664600,-283.195431,-648.864011,-285.234396,-597.947590
-280.391854,-452.581206,-282.685689,-459.454923,-283.195431,-467.601551,-283.450301,-474.475268,-281.156465,-481.348984,-283.195431,-521.572957,-280.136983,-640.717384,-281.921077,-591.328455
-276.823665,-443.161668,-278.862630,-452.072042,-279.627242,-461.491580,-279.372371,-466.328640,-279.117500,-474.729850,-279.117500,-514.444658,-276.823665,-634.861995,-279.117500,-585.727648
-274.274958,-438.070026,-276.568794,-445.962072,-276.313924,-454.617863,-277.078535,-459.964087,-275.549312,-467.856133,-276.568794,-508.334688,-274.020088,-626.969950,-276.823665,-578.090185
-271.981123,-428.650488,-273.255476,-438.579190,-274.020088,-448.253311,-273.765217,-452.072042,-273.255476,-461.491580,-273.510347,-501.715553,-271.981123,-621.878308,-273.255476,-573.762289
-268.412934,-423.558846,-271.216511,-431.196309,-271.471382,-440.615847,-270.961640,-446.725818,-269.432417,-454.872445,-270.451899,-496.878493,-268.412934,-612.967934,-270.197028,-565.361080
-265.354486,-414.393890,-267.393451,-424.322592,-267.393451,-433.487548,-267.903193,-439.088355,-267.393451,-447.744146,-267.903193,-489.241030,-265.099616,-608.640038,-267.903193,-560.778602
