0_x,0_y
193.922388,1062.182331
196.216224,1062.182331
197.745448,1062.182331
200.039283,1062.182331
201.058766,1062.182331
202.587990,1062.182331
205.136696,1062.182331
205.391567,1062.182331
207.940273,1062.182331
209.724367,1062.182331
207.175661,1062.182331
206.665920,1062.182331
203.607472,1062.182331
202.078248,1062.182331
199.529542,1062.182331
196.725965,1062.182331
195.196741,1062.182331
192.902906,1062.182331
190.609070,1062.182331
188.570105,1062.182331
186.276269,1062.182331
184.237304,1062.182331
182.962951,1062.182331
180.669115,1062.182331
178.375280,1062.182331
177.100927,1062.182331
174.042479,1062.182331
172.513255,1062.182331
170.984032,1062.182331
167.670713,1062.182331
166.651231,1062.182331
164.357395,1062.182331
162.063559,1062.182331
161.044077,1062.182331
157.475888,1062.182331
155.946664,1062.182331
154.162570,1062.182331
151.613864,1062.182331
150.849252,1062.182331
148.045675,1062.182331
146.006710,1062.182331
144.987227,1062.182331
141.928780,1062.182331
140.654427,1062.182331
138.870332,1062.182331
135.302143,1062.182331
134.282661,1062.182331
132.243696,1062.182331
130.459601,1062.182331
128.675507,1062.182331
126.636542,1062.182331
124.597577,1062.182331
122.558612,1062.182331
121.029388,1062.182331
118.990423,1062.182331
117.461199,1062.182331
114.657622,1062.182331
112.618657,1062.182331
111.854045,1062.182331
108.540727,1062.182331
107.266374,1062.182331
105.227409,1062.182331
102.933573,1062.182331
102.168962,1062.182331
99.110514,1062.182331
96.816678,1062.182331
95.797196,1062.182331
92.993619,1062.182331
91.974136,1062.182331
89.935171,1062.182331
87.131594,1062.182331
85.857241,1062.182331
84.582888,1062.182331
82.034182,1062.182331
80.250087,1062.182331
77.956252,1062.182331
75.662416,1062.182331
74.897804,1062.182331
73.113710,1062.182331
70.565003,1062.182331
69.290650,1062.182331
66.996815,1062.182331
64.957850,1062.182331
63.428626,1062.182331
61.134790,1062.182331
60.115308,1062.182331
57.566601,1062.182331
55.017895,1062.182331
53.998413,1062.182331
51.449706,1062.182331
49.665612,1062.182331
48.646129,1062.182331
45.587682,1062.182331
44.823070,1062.182331
43.038975,1062.182331
41.000010,1062.182331
38.451304,1062.182331
37.431822,1062.182331
34.883115,1062.182331
33.099021,1062.182331
31.569797,1062.182331
28.766220,1062.182331
27.491867,1062.182331
26.217514,1020.176284
23.159066,950.166204
22.139584,881.938200
20.100619,811.928120
18.061654,744.209280
17.297042,674.453782
13.728853,604.698285
12.454500,536.215698
11.180147,465.951036
8.376570,398.486778
7.357087,328.222116
5.063252,258.721201
3.279157,189.984032
1.240192,120.992281
0.220710,51.236784
-2.582867,-18.773296
-4.366962,-86.237554
-5.896185,-157.011380
-8.699762,-226.003131
-9.464374,-294.994882
-11.503339,-365.768708
-13.797175,-432.978384
-14.306916,-503.752210
-17.875105,-572.489379
-19.149458,-641.226548
-20.678682,-711.491209
-23.482259,-780.482960
-25.011483,-850.493040
-27.305318,-920.248537
-28.834542,-988.985706
-29.854025,-1023.099709
-32.912472,-1023.099709
-33.677084,-1023.099709
-36.225790,-1023.099709
-38.519626,-1023.099709
-39.793979,-1023.099709
-42.087815,-1023.099709
-43.362168,-1023.099709
-45.146262,-1023.099709
-47.949839,-1023.099709
-49.479063,-1023.099709
-51.518028,-1023.099709
-53.556993,-1023.099709
-54.831346,-1023.099709
-57.634923,-1023.099709
-58.654406,-1023.099709
-60.948241,-1023.099709
-62.477465,-1023.099709
-64.006689,-1023.099709
-66.810266,-1023.099709
-68.084619,-1023.099709
-70.378455,-1023.099709
-72.417420,-1023.099709
-73.182032,-1023.099709
-75.985609,-1023.099709
-76.750221,-1023.099709
-79.298927,-1023.099709
-80.573280,-1023.099709
-83.376857,-1023.099709
-85.415822,-1023.099709
-86.180434,-1023.099709
-88.984011,-1023.099709
-90.258364,-1023.099709
-92.552200,-1023.099709
-94.846035,-1023.099709
-95.865518,-1023.099709
-98.923965,-1023.099709
-99.178836,-1023.099709
-101.982413,-1023.099709
-103.766507,-1023.099709
-105.040860,-1023.099709
-107.589567,-1023.099709
-109.373661,-1023.099709
-111.922367,-1023.099709
-112.432109,-1023.099709
-114.980815,-1023.099709
-117.019780,-1023.099709
-118.549004,-1023.099709
-120.587969,-1023.099709
-122.117193,-1023.099709
-124.411028,-1023.099709
-125.940252,-1023.099709
-127.724346,-1023.099709
-130.018182,-1023.099709
-131.547406,-1023.099709
-133.076630,-1023.099709
-135.625336,-1023.099709
-136.644818,-1023.099709
-138.428913,-1023.099709
-140.977619,-1023.099709
-141.742231,-1023.099709
-144.800679,-1023.099709
-145.565291,-1023.099709
-148.368867,-1023.099709
-149.388350,-1023.099709
-151.682186,-1023.099709
-153.976021,-1023.099709
-155.760116,-1023.099709
-158.308822,-1023.099709
-159.073434,-1023.099709
-161.367270,-1023.099709
-162.641623,-1023.099709
-164.680588,-1023.099709
-166.209812,-1023.099709
-169.268259,-1023.099709
-170.287742,-1023.099709
-172.581577,-1023.099709
-173.346189,-1023.099709
-176.149766,-1023.099709
-177.933860,-1023.099709
-179.208214,-1023.099709
-181.756920,-1023.099709
-183.286144,-1023.099709
-185.325109,-1023.099709
-186.344591,-1023.099709
-189.148168,-1023.099709
-190.167651,-1023.099709
-192.716357,-1023.099709
-193.990710,-1023.099709
-197.049158,-1023.099709
-197.304028,-1023.099709
-200.617347,-1023.099709
-201.636829,-1023.099709
-203.675794,-1023.099709
-205.969630,-1023.099709
-207.243983,-1023.099709
-209.537819,-1023.099709
-211.067042,-1023.099709
-212.851137,-1023.099709
-215.144972,-1023.099709
-217.183937,-1023.099709
-217.948549,-1023.099709
-220.752126,-1023.099709
-222.281350,-1023.099709
-224.830056,-1023.099709
-225.084927,-1023.099709
-226.359280,-1023.099709
-222.281350,-1023.099709
-221.771609,-1023.099709
-218.203420,-1023.099709
-216.929067,-1023.099709
-214.380361,-1023.099709
-212.086525,-1023.099709
-209.792689,-1023.099709
-208.008595,-1023.099709
-205.205018,-1023.099709
-204.440406,-1023.099709
-201.127088,-1023.099709
-200.107605,-1023.099709
-197.304028,-1023.099709
-195.519934,-1023.099709
-193.226098,-1023.099709
-191.951745,-1023.099709
-188.893298,-1023.099709
-187.364074,-1023.099709
-185.325109,-1023.099709
-183.286144,-1023.099709
-181.247179,-1023.099709
-179.463084,-1023.099709
-177.169249,-1023.099709
-175.130284,-1023.099709
-173.346189,-1023.099709
-170.797483,-1023.099709
-169.523130,-1023.099709
-167.229294,-1023.099709
-165.190329,-1023.099709
-163.151364,-1023.099709
-160.857528,-1023.099709
-159.583175,-1023.099709
-157.034469,-1023.099709
-154.740633,-1023.099709
-153.211409,-1023.099709
-150.917574,-1023.099709
-149.388350,-1023.099709
-147.349385,-1023.099709
-144.545808,-1023.099709
-143.781196,-1023.099709
-140.977619,-1023.099709
-139.703266,-1023.099709
-137.409430,-1023.099709
-135.880207,-1023.099709
-133.331500,-1023.099709
-132.566888,-1023.099709
-129.508441,-1023.099709
-128.488958,-1023.099709
-125.430511,-1023.099709
-124.665899,-1023.099709
-122.117193,-1023.099709
-120.587969,-1023.099709
-118.039263,-1023.099709
-116.510039,-1023.099709
-114.471074,-1023.099709
-112.432109,-1023.099709
-110.393144,-1023.099709
-109.118790,-1023.099709
-105.805472,-1023.099709
-105.550602,-1023.099709
-102.492154,-1023.099709
-101.727542,-1023.099709
-98.923965,-1023.099709
-97.394742,-1023.099709
-95.100906,-1023.099709
-93.571682,-1023.099709
-91.532717,-1023.099709
-90.258364,-1023.099709
-87.454787,-1023.099709
-86.435304,-1023.099709
-83.376857,-1023.099709
-82.102504,-1023.099709
-80.573280,-1023.099709
-78.279444,-1023.099709
-76.495350,-1023.099709
-74.456385,-1023.099709
-73.182032,-1023.099709
-71.143067,-1023.099709
-69.104102,-1023.099709
-67.320007,-1023.099709
-65.281042,-1023.099709
-63.751818,-1023.099709
-61.203112,-1023.099709
-59.673888,-1023.099709
-58.909276,-1023.099709
-55.595958,-1023.099709
-54.321605,-1023.099709
-52.027769,-1023.099709
-51.008287,-1023.099709
-48.204710,-1023.099709
-46.930357,-1023.099709
-44.636521,-1023.099709
-43.617039,-1023.099709
-40.813462,-1023.099709
-40.048850,-1023.099709
-37.245273,-1023.099709
-35.716049,-1023.099709
-34.186825,-1023.099709
-31.892990,-1023.099709
-30.363766,-1023.099709
-28.324801,-1023.099709
-26.285836,-969.637466
-24.501741,-900.900297
-22.462776,-833.945203
-21.188423,-764.444288
-18.894588,-697.234611
-17.365364,-628.242860
-15.326399,-561.287766
-13.032563,-492.041433
-12.267951,-423.558846
-8.954633,-356.094588
-8.699762,-288.375747
-5.896185,-219.383996
-4.366962,-151.410574
-2.073126,-83.182569
-0.798773,-14.954564
1.749933,53.528023
2.514545,121.756027
5.572993,189.474868
6.082734,258.466619
9.396052,326.440042
9.905794,394.922628
13.219112,462.896051
13.983724,531.887802
16.532430,599.861225
17.551912,667.580065
19.590878,736.571816
20.865231,804.799821
23.413937,872.773244
25.707773,941.255831
27.491867,1008.974671
28.766220,1062.182331
30.550315,1062.182331
33.099021,1062.182331
34.628245,1062.182331
36.922080,1062.182331
37.941563,1062.182331
39.980528,1062.182331
42.274364,1062.182331
43.038975,1062.182331
46.097423,1062.182331
46.607164,1062.182331
49.665612,1062.182331
50.685094,1062.182331
52.724059,1062.182331
54.253283,1062.182331
56.801989,1062.182331
57.566601,1062.182331
60.625049,1062.182331
61.134790,1062.182331
63.938367,1062.182331
65.467591,1062.182331
67.761427,1062.182331
