0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y
117.716070,8.466990,117.716070,7.448661,118.225811,4.139094,117.716070,8.466990,117.716070,3.120766,116.696587,0.829527
118.480682,6.175751,117.716070,5.412004,117.970941,9.739900,118.225811,1.338691,118.735552,10.503647,117.206329,10.249065
118.225811,9.485318,118.990423,5.921169,118.225811,3.884512,117.716070,9.994482,118.735552,1.084109,117.461199,1.084109
118.990423,4.902840,117.716070,6.684915,118.480682,13.304050,119.245294,2.357019,118.735552,11.267393,117.716070,11.267393
118.480682,8.976154,118.735552,4.393676,118.990423,1.338691,118.225811,7.957826,118.990423,2.102437,118.735552,1.084109
119.755035,5.921169,118.990423,6.175751,118.990423,11.012811,119.500164,8.212408,119.500164,11.012811,118.480682,8.721572
119.500164,11.012811,119.245294,4.139094,119.500164,-0.188802,119.245294,6.430333,120.009906,4.393676,118.990423,2.866183
119.755035,7.448661,120.009906,11.521975,120.009906,4.902840,120.519647,5.921169,120.009906,6.684915,118.480682,5.412004
120.264776,9.739900,119.245294,2.611601,120.009906,2.866183,119.500164,4.648258,120.774517,3.629930,120.009906,3.884512
120.519647,11.267393,120.519647,11.267393,120.519647,6.684915,121.029388,9.739900,120.519647,6.684915,118.735552,5.157422
121.539129,9.230736,120.519647,2.102437,120.774517,4.648258,120.264776,6.430333,121.539129,6.684915,120.519647,8.976154
120.774517,11.521975,121.539129,5.921169,121.029388,5.157422,120.774517,10.758229,121.029388,7.448661,120.264776,5.921169
121.794000,11.776557,121.539129,3.120766,121.029388,9.739900,120.519647,2.611601,122.048871,9.739900,120.009906,10.758229
121.794000,12.031139,121.794000,10.249065,121.539129,8.212408,122.048871,12.794886,121.029388,7.703243,121.539129,6.430333
121.794000,10.503647,121.794000,3.375348,121.539129,11.267393,122.048871,5.666587,122.303741,12.540303,120.519647,10.503647
122.558612,9.485318,122.048871,9.994482,121.794000,4.648258,122.303741,14.067796,122.558612,4.902840,121.539129,4.902840
123.068353,11.776557,123.323224,9.230736,122.303741,13.049468,122.048871,6.939497,122.558612,14.322378,121.284259,11.012811
123.323224,10.249065,122.048871,8.466990,122.303741,5.921169,122.813483,11.012811,123.323224,4.393676,122.558612,3.375348
123.578094,15.086125,123.578094,9.994482,122.813483,11.776557,123.068353,9.739900,123.068353,12.540303,122.048871,9.994482
124.597577,8.721572,123.578094,6.430333,123.323224,6.430333,123.068353,8.466990,123.068353,6.430333,122.813483,12.285721
123.578094,16.359035,124.087836,11.776557,123.068353,12.540303,123.068353,11.012811,123.578094,14.831542,122.558612,10.503647
124.597577,10.249065,123.323224,6.939497,123.578094,9.739900,124.342706,9.230736,124.597577,13.049468,122.813483,12.794886
124.597577,14.322378,124.597577,10.758229,124.597577,12.031139,124.087836,7.448661,123.578094,11.521975,123.068353,9.230736
124.852448,9.230736,124.597577,5.412004,124.087836,13.813214,124.597577,11.012811,125.107318,13.049468,123.323224,12.540303
125.617059,11.521975,125.362189,11.776557,124.597577,9.485318,124.852448,7.703243,124.342706,11.521975,123.832965,9.485318
125.362189,8.212408,126.636542,9.739900,125.617059,12.031139,124.087836,11.521975,125.362189,13.049468,123.578094,11.012811
126.126801,15.849871,125.107318,13.304050,124.342706,9.485318,125.362189,4.648258,125.107318,14.322378,124.852448,9.485318
126.126801,10.249065,126.636542,11.521975,125.617059,11.521975,125.617059,13.304050,125.617059,10.503647,124.087836,9.485318
127.401154,13.813214,126.381671,12.031139,125.617059,11.012811,125.617059,6.175751,125.871930,8.976154,124.852448,13.558632
126.381671,14.831542,126.636542,13.558632,126.381671,9.994482,125.871930,16.359035,126.891413,12.285721,125.617059,9.739900
127.401154,12.031139,127.656024,11.521975,126.891413,10.503647,126.636542,7.957826,127.401154,15.340707,125.107318,16.613617
127.656024,21.196095,127.146283,14.322378,127.146283,8.976154,126.636542,16.868199,126.636542,9.230736,125.362189,5.412004
127.910895,15.595289,127.656024,13.049468,126.891413,15.086125,127.401154,7.448661,127.656024,18.395692,126.381671,18.141110
128.675507,22.469006,128.165766,10.758229,127.401154,10.249065,127.146283,10.503647,127.146283,7.703243,126.636542,7.957826
128.675507,13.813214,128.930378,12.794886,127.146283,15.849871,127.401154,9.230736,128.165766,16.359035,126.381671,14.067796
129.185248,20.177767,127.910895,10.249065,127.146283,7.703243,127.656024,15.086125,128.165766,7.957826,127.656024,6.430333
128.930378,14.831542,129.440119,17.631946,127.656024,16.613617,128.420636,12.031139,128.675507,19.668602,126.636542,11.267393
130.204731,21.959841,129.185248,10.758229,129.185248,8.466990,128.165766,8.212408,128.420636,8.976154,127.656024,7.703243
128.675507,17.122781,129.694990,21.196095,127.656024,15.595289,128.675507,15.595289,129.185248,14.831542,127.656024,13.049468
131.224213,21.196095,130.204731,8.466990,129.694990,10.249065,128.930378,10.503647,129.185248,12.031139,127.146283,12.794886
130.459601,19.668602,130.714472,19.159438,129.185248,14.576960,128.675507,19.668602,129.185248,16.359035,128.165766,12.031139
130.714472,21.959841,130.714472,9.994482,129.694990,12.540303,129.440119,8.976154,129.949860,16.868199,128.675507,18.650274
131.479084,22.723588,130.714472,14.067796,129.694990,13.304050,129.949860,19.159438,129.440119,14.576960,129.185248,12.540303
131.988825,20.941513,131.733955,7.957826,130.459601,19.668602,129.694990,10.249065,130.714472,21.705259,128.930378,22.723588
131.733955,19.668602,131.224213,15.340707,129.440119,11.776557,130.204731,17.886528,130.459601,13.558632,130.204731,13.304050
